"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","GFP-A","GFP-H","GFP-W","(Event #%4) - 0.5 + (Event #/(5478 + 1))","SYTOX Red-A","SYTOX Red-H","SYTOX Red-W","BFP-A","BFP-H","BFP-W","RFP-A","RFP-H","RFP-W","mCherry-A","mCherry-H","mCherry-W","Time"
282466,204794,119,147430,105285,116,332,242,0,2.76994,78,107,0,160,86,0,-69,70,0,202,157,0,4.5484
276871,197625,136,119928,84906,120,1956,1203,20,1.77049,-3,115,0,-19,55,0,78,125,0,373,390,0,4.55048
242202,171754,116,84302,60747,114,29,67,0,2.77067,100,120,0,-72,116,0,15,59,0,165,106,0,4.55152
278854,154977,149,228718,107860,133,2360,1371,28,-0.229148,279,282,0,-3,79,0,77,105,0,771,524,0,4.55256
400224,193441,158,332411,162390,139,4418,2425,50,1.77122,465,493,0,45,55,0,355,184,0,2205,1256,24,4.564
330982,185080,141,140290,69802,132,2995,1554,40,0.773955,381,344,0,67,77,0,206,103,0,1338,847,0,4.61704
370602,270159,125,170833,119225,122,7094,3923,58,1.77414,355,332,0,90,83,0,312,173,0,1851,1222,22,4.61912
143201,122998,102,130882,99891,109,208,148,0,0.774685,20,111,0,147,125,0,-28,74,0,59,77,0,4.63369
246757,172782,136,106292,68903,124,3532,2241,41,0.775415,126,143,0,-14,37,0,208,181,0,1131,830,0,4.64721
210444,147004,122,176924,107459,121,1733,850,0,2.77578,195,123,0,5,44,0,130,75,0,618,515,0,4.64825
308479,211780,139,122922,86444,116,1328,977,0,-0.222577,76,167,0,-56,68,0,167,80,0,602,467,0,4.67633
201345,152470,128,207174,148627,115,197,202,0,0.777605,203,169,0,8,62,0,-43,36,0,33,47,0,4.67737
483054,234103,151,303101,153677,147,13884,7924,76,2.7787,553,461,0,-37,64,0,348,221,0,2604,1602,32,4.69713
265264,155758,139,383519,227884,131,85,83,0,-0.221117,84,122,0,-80,92,0,15,55,0,-7,39,0,4.70129
147695,126136,102,153352,132563,108,154,80,0,0.779066,26,104,0,-64,35,0,-34,51,0,125,110,0,4.70337
178041,107789,126,264245,152309,127,15,94,0,1.77925,181,191,0,-4,89,0,105,96,0,70,83,0,4.70857
327159,211169,136,150466,91055,128,2665,1438,36,0.779796,207,161,0,167,96,0,88,112,0,1110,705,0,4.71794
192338,158262,112,171891,136176,109,13861,10294,59,0.781256,264,186,0,154,118,0,-47,88,0,71,98,0,4.72418
483173,236274,143,291057,151517,141,4473,2094,54,1.78144,414,253,0,9,60,0,163,149,0,1404,779,0,4.72418
436541,261690,133,167060,93379,130,441,200,0,2.78235,359,357,0,89,98,0,182,109,0,1115,876,0,4.74186
218682,160020,117,144700,108085,95,463,329,0,0.782716,266,260,0,111,99,0,-2,53,0,114,95,0,4.74186
457195,257196,157,299105,113576,158,4612,1961,61,-0.216737,314,294,0,25,101,0,236,117,0,1426,954,0,4.74498
211538,125044,126,176107,94641,129,-4,55,0,-0.216007,40,103,0,-47,88,0,47,50,0,46,75,0,4.74914
326498,201094,126,146933,90282,127,1667,852,0,0.784176,172,189,0,51,78,0,126,73,0,750,478,0,4.75122
232429,167775,123,85360,66244,111,103,52,0,-0.215277,107,141,0,-107,41,0,83,113,0,416,336,0,4.76474
531833,279908,158,294674,156399,144,5565,2722,59,2.78527,792,595,0,158,97,0,356,270,0,3390,1788,44,4.7689
384831,235058,136,182920,119699,130,1075,755,0,-0.214546,124,115,0,49,74,0,21,88,0,48,61,0,4.77098
453263,217861,143,394599,212622,147,17356,8288,80,2.786,837,585,0,29,66,0,599,337,0,3405,1857,44,4.77514
389786,233672,133,239603,139452,132,2483,1115,30,0.787096,366,278,0,-44,35,0,109,170,0,1285,881,0,4.78866
360957,212262,138,139184,80336,130,4633,2353,54,1.78728,266,182,0,3,71,0,221,148,0,1512,924,0,4.7897
313859,207090,125,325829,234488,128,1184,570,0,-0.212356,518,374,0,59,72,0,189,102,0,1058,724,0,4.7949
426318,246401,138,239030,140855,132,803,531,0,0.788556,282,209,0,54,84,0,97,52,0,6,92,0,4.81883
338692,239326,122,160764,105580,125,869,527,0,2.78965,52,85,0,34,57,0,84,58,0,396,293,0,4.83963
331807,234620,132,165478,111309,122,2747,1439,36,-0.210166,106,88,0,-6,90,0,268,132,0,533,383,0,4.84275
409367,260414,124,140842,87947,123,2987,1768,39,1.79093,254,331,0,69,92,0,224,142,0,1401,991,0,4.85627
285203,206184,124,97866,67889,118,2202,1346,29,-0.207976,191,225,0,89,109,0,202,107,0,1259,857,0,4.87083
478020,288228,130,173803,107007,131,6461,3541,58,1.79385,341,257,0,50,77,0,217,161,0,1555,1045,10,4.92908
233234,162180,117,210753,150624,120,1592,1101,14,-0.205786,499,405,0,-43,108,0,157,89,0,19,63,0,4.93636
172431,80089,132,309025,139423,119,14395,8751,86,0.794397,123,97,0,-89,49,0,-105,58,0,195,101,0,4.93636
422558,263301,130,135275,85342,129,962,556,0,1.79531,-29,150,0,97,78,0,142,96,0,505,292,0,4.94572
516594,248603,155,288251,157601,141,4629,3115,44,2.79549,472,363,0,168,102,0,88,88,0,891,557,0,4.94676
285731,176891,141,76765,49823,135,86,79,0,-0.203596,37,65,0,61,62,0,-25,52,0,182,72,0,4.9582
205544,148613,113,67459,48906,110,1021,602,0,0.796587,56,158,0,-65,62,0,29,89,0,560,478,0,4.96028
416272,283195,124,138578,82620,123,1277,666,0,-0.201405,251,305,0,-37,45,0,192,115,0,1073,619,0,4.99044
402516,209981,139,212592,138503,135,139,121,0,2.79914,267,170,0,-21,95,0,47,91,0,850,485,0,5.00397
184910,118854,120,98120,65914,114,1328,734,0,1.79969,278,189,0,-93,58,0,116,96,0,658,503,0,5.00813
208216,147138,113,181991,133631,120,13336,10703,57,0.800237,504,585,0,-67,49,0,239,219,0,2716,1907,35,5.02893
278433,175557,130,153427,103104,123,3009,1607,41,2.80133,216,218,0,158,90,0,265,126,0,956,629,0,5.04245
373268,206359,136,181709,116870,129,6316,3705,59,-0.198485,251,261,0,-37,57,0,197,79,0,896,528,0,5.04349
190153,148769,123,161459,130044,111,227,126,0,1.80188,178,257,0,128,128,0,-124,16,0,40,32,0,5.04973
340953,230183,121,128006,87389,122,808,693,0,-0.197755,117,113,0,-46,34,0,23,74,0,300,171,0,5.05077
383037,240160,133,167698,104578,129,1883,1168,14,0.802427,155,151,0,61,59,0,106,117,0,710,541,0,5.05285
190842,143307,108,102323,72719,113,3013,1549,43,1.80334,102,141,0,-94,104,0,91,72,0,640,477,0,5.07261
194375,146062,117,251762,173635,125,550,329,0,-0.196295,171,176,0,-53,22,0,47,63,0,-90,72,0,5.07469
308576,208440,121,103443,73311,115,248,152,0,0.803888,50,181,0,106,97,0,-70,57,0,328,170,0,5.07573
311365,213743,123,134398,85689,123,3831,2293,44,0.804618,161,250,0,-76,62,0,308,149,0,1134,779,0,5.1007
286554,213343,126,155684,114983,118,8424,5793,54,-0.194835,254,241,0,65,129,0,220,191,0,1489,1107,12,5.10278
335273,227726,128,145984,96481,125,262,127,0,0.805348,128,146,0,-73,79,0,78,68,0,143,80,0,5.1059
410320,230242,147,191936,103466,134,46,142,0,0.806078,78,111,0,15,84,0,17,39,0,-25,63,0,5.11422
151361,130608,107,107923,83221,106,68,127,0,1.80626,28,56,0,0,64,0,54,52,0,-74,49,0,5.11526
332345,214601,136,147421,91930,128,2549,1353,32,2.80717,180,133,0,86,125,0,246,183,0,885,642,0,5.13398
451438,270976,137,192949,116226,134,5212,2712,56,-0.192645,423,312,0,76,48,0,334,223,0,1963,1225,24,5.13502
556339,304706,144,306093,158867,149,2524,1515,29,-0.191915,286,215,0,-63,41,0,156,79,0,710,546,0,5.15582
245540,165407,119,97323,68558,115,208,149,0,1.80845,54,73,0,-35,63,0,-34,56,0,31,74,0,5.17558
291170,168947,135,287612,163589,138,5497,2481,61,0.808998,659,605,0,2,58,0,458,291,0,3251,2426,39,5.18182
227448,166887,134,222468,175566,119,114,98,0,1.80918,155,251,0,47,99,0,98,101,0,1094,776,0,5.18286
183428,139708,129,67809,50594,110,731,522,0,-0.189724,126,226,0,99,86,0,37,69,0,1021,782,0,5.19847
294332,210363,120,77570,54574,117,1387,833,0,0.810458,171,255,0,-52,66,0,29,129,0,778,476,0,5.19951
273847,180918,130,105756,70761,121,1180,777,0,1.81064,170,197,0,21,95,0,38,110,0,759,504,0,5.20367
218538,128156,132,211802,92120,131,3709,1972,47,2.81082,116,129,0,-19,80,0,134,90,0,228,108,0,5.20575
299712,207862,122,143648,94997,126,1943,1027,11,0.811188,177,191,0,19,76,0,37,59,0,792,508,0,5.21407
275524,185065,138,204472,133618,133,531,308,0,2.81228,61,127,0,-21,51,0,40,70,0,94,83,0,5.24631
204480,117345,133,175962,103152,133,438,231,0,-0.186804,275,235,0,19,76,0,50,81,0,75,76,0,5.26191
293046,213723,119,108715,80376,115,1136,799,0,0.813378,161,188,0,16,46,0,189,132,0,971,668,0,5.26191
248038,172285,119,99846,67505,118,3055,1649,40,1.81356,127,255,0,102,85,0,173,122,0,684,551,0,5.26295
307242,139075,150,286421,126671,149,3463,1670,42,-0.186074,183,190,0,143,116,0,72,71,0,643,256,0,5.27023
346849,252796,131,156853,106655,123,508,412,0,0.814108,63,108,0,-13,42,0,-18,56,0,-92,35,0,5.27127
201531,145053,124,150181,96026,118,1927,939,0,1.81429,279,255,0,59,81,0,237,176,0,1124,717,0,5.27647
376793,237999,142,173124,109869,125,6990,3715,60,-0.185344,196,236,0,-28,78,0,249,181,0,1751,1177,18,5.27855
137005,113652,108,136690,114679,106,963,938,0,0.814838,622,621,0,443,512,0,100,62,0,237,136,0,5.28063
235444,108202,150,172501,85234,149,9920,5738,68,1.81502,256,184,0,4,52,0,202,107,0,1021,629,0,5.28063
394560,229311,149,170878,89141,137,4226,2064,54,2.8152,380,258,0,-4,106,0,194,138,0,1339,742,0,5.28896
204158,123937,124,199727,128145,125,2675,1488,37,1.81575,114,93,0,29,64,0,-20,42,0,146,93,0,5.29208
278413,129156,143,247116,137919,142,234,125,0,-0.182424,269,250,0,79,83,0,-64,51,0,74,44,0,5.32952
262919,152545,130,117826,74931,128,3711,2257,44,-0.181694,192,172,0,4,59,0,292,131,0,894,658,0,5.33888
392705,242789,129,222048,141310,128,1339,765,0,-0.180964,216,125,0,-46,81,0,93,85,0,404,276,0,5.34512
337117,231910,137,279229,192600,125,10691,6042,64,2.82177,575,501,0,79,92,0,353,229,0,2221,1615,29,5.38361
327176,205430,120,153387,99657,122,10685,7451,59,-0.177313,548,497,0,143,103,0,572,341,0,3199,2421,36,5.38569
400125,186692,146,216436,127589,139,13098,6736,76,1.82305,321,301,0,60,95,0,173,236,0,1818,1071,13,5.38985
367164,222739,133,181757,107639,132,951,599,0,2.82323,-3,92,0,-72,76,0,25,53,0,38,98,0,5.38985
228637,142381,127,161410,101272,127,2457,1269,33,-0.176583,217,144,0,26,84,0,211,111,0,829,474,0,5.40233
139249,105143,110,208830,168528,109,135,135,0,-0.175853,344,312,0,47,75,0,80,99,0,-211,0,0,5.40441
281060,177062,141,177898,111976,125,606,302,0,0.824329,107,174,0,155,122,0,111,77,0,864,543,0,5.41897
301160,204389,127,114592,72229,121,2387,1367,29,1.82451,245,216,0,33,81,0,126,130,0,845,614,0,5.42105
288348,181443,128,238962,132086,129,4691,2486,54,0.825059,240,238,0,0,56,0,157,130,0,1022,608,0,5.42417
250227,195026,132,126570,100844,115,-59,74,0,2.82542,20,62,0,-52,48,0,-107,36,0,141,95,0,5.43145
195682,144819,131,96852,72364,111,132,100,0,0.826519,-52,48,0,4,95,0,-30,50,0,75,84,0,5.43873
310240,193312,145,185827,118786,125,1293,1039,6,0.82725,123,127,0,137,124,0,32,95,0,298,155,0,5.45017
299845,203848,128,114519,74000,123,2332,1293,29,0.82798,167,159,0,67,100,0,-147,75,0,868,626,0,5.45745
216733,166426,110,214900,162470,120,297,148,0,-0.171473,308,246,0,-75,35,0,12,95,0,55,103,0,5.46785
257056,172486,129,332585,223908,124,1469,919,0,1.82889,329,216,0,14,82,0,-59,71,0,156,138,0,5.4845
272780,198296,129,137745,100020,117,1310,891,0,1.82962,274,224,0,-69,42,0,45,162,0,863,675,0,5.49386
273369,177770,121,115500,75958,118,694,396,0,2.8298,97,120,0,47,82,0,130,101,0,526,411,0,5.49594
413451,272298,139,169553,104045,128,2044,1042,16,-0.170013,179,221,0,67,95,0,196,110,0,690,428,0,5.49698
615006,336949,150,560733,346906,145,1358,702,0,0.83017,455,239,0,-14,89,0,285,187,0,1396,818,0,5.49802
183240,125151,118,100580,70378,115,886,585,0,1.83108,117,122,0,14,61,0,193,86,0,622,392,0,5.51154
333950,226357,131,168883,124128,123,3978,2282,46,0.83163,198,222,0,-92,57,0,46,51,0,748,564,0,5.5157
190708,146852,110,68337,57871,105,5230,3982,44,1.834,148,198,0,-17,56,0,23,65,0,718,529,0,5.53754
586950,290238,161,256962,121117,150,6576,3100,67,-0.165632,376,331,0,-30,49,0,279,192,0,1597,856,0,5.54066
424921,238034,133,227285,120771,135,1437,641,0,2.83492,106,134,0,-65,93,0,201,77,0,852,517,0,5.54794
343841,221874,123,151333,94986,123,8912,4695,65,1.83546,392,385,0,54,72,0,220,155,0,1726,1211,18,5.56146
357473,229340,133,157118,101926,123,253,170,0,-0.161982,0,78,0,48,83,0,-126,60,0,26,72,0,5.58851
210224,161662,112,139426,116069,115,204,147,0,2.8393,96,130,0,62,82,0,12,28,0,167,164,0,5.61867
321914,216755,130,176048,119883,127,1191,685,0,0.840391,388,297,0,-134,33,0,78,106,0,1072,739,0,5.62907
130269,106502,112,156833,125707,108,442,391,0,-0.159062,212,236,0,44,58,0,-69,86,0,21,58,0,5.65923
355622,228801,137,139345,93780,123,610,282,0,2.84149,106,125,0,-27,93,0,-20,92,0,419,249,0,5.66235
237779,168748,123,170642,130506,116,21086,13812,72,-0.158332,1063,833,0,-145,60,0,619,513,0,4692,3601,43,5.67068
346164,179180,152,273786,106985,142,987,907,0,1.84203,638,389,0,100,109,0,325,167,0,1996,1378,23,5.67588
152766,129683,112,173480,132086,116,241,213,0,0.844041,192,235,0,20,63,0,-95,52,0,39,43,0,5.71748
292706,187903,143,149815,94259,122,2288,1116,17,1.84495,152,179,0,15,61,0,151,104,0,607,438,0,5.73724
218783,141566,125,136176,104367,117,177,117,0,-0.154682,126,127,0,12,59,0,1,94,0,540,354,0,5.7466
220867,154432,121,300664,217428,124,293,248,0,1.84568,405,330,0,91,106,0,-43,70,0,64,64,0,5.74868
377085,250292,133,142294,91080,125,614,408,0,0.846231,97,165,0,160,93,0,126,125,0,267,235,0,5.76429
343130,225056,128,107464,70453,129,870,525,0,1.84641,151,160,0,123,89,0,-48,46,0,228,208,0,5.76533
300505,172914,129,284493,185162,129,1334,744,0,2.8466,266,260,0,-47,64,0,229,174,0,1294,844,0,5.76949
355803,220440,128,245291,154866,129,572,271,0,-0.153221,54,181,0,-9,80,0,11,64,0,446,315,0,5.77053
239803,184655,114,91554,74987,110,638,338,0,1.84714,139,191,0,-44,94,0,17,54,0,384,326,0,5.78405
131263,88471,128,170831,103629,120,467,335,0,0.847691,81,80,0,-40,32,0,36,61,0,10,42,0,5.78613
248218,165848,127,149369,94022,127,3171,2025,37,0.848421,333,242,0,3,57,0,197,97,0,1394,977,0,5.79237
504181,317255,146,308919,159622,137,5751,3379,55,2.84879,358,202,0,153,84,0,183,99,0,1062,619,0,5.79341
316282,194454,128,197054,120895,129,6574,3750,58,0.849151,282,241,0,-36,66,0,180,126,0,1100,713,0,5.79757
255923,154320,139,114772,70204,121,2570,1801,26,2.84952,39,62,0,95,154,0,-14,116,0,373,213,0,5.80173
354078,196521,130,275505,194946,126,789,576,0,0.849881,132,179,0,95,146,0,161,101,0,334,234,0,5.80485
336399,214798,144,187441,112379,132,1397,782,0,0.851341,393,236,0,-62,46,0,41,103,0,1001,658,0,5.83501
457345,237066,141,338244,213387,141,4048,1851,56,1.85298,446,355,0,-14,81,0,317,176,0,2083,1114,16,5.86622
187019,135550,113,145799,118069,116,3531,2050,43,-0.146651,253,244,0,139,133,0,103,98,0,716,449,0,5.88494
283801,179897,130,197949,117839,135,-48,53,0,0.853532,66,111,0,-62,59,0,89,74,0,-28,35,0,5.8891
205373,155394,113,87233,63198,113,1615,903,0,-0.145921,126,184,0,1,91,0,47,66,0,958,609,0,5.89326
461940,260895,155,257166,148016,136,298,217,0,1.8559,92,76,0,29,72,0,25,56,0,267,108,0,5.91718
364526,187519,141,182119,118285,131,11436,4927,76,-0.143731,468,436,0,79,81,0,471,255,0,1716,1099,16,5.9255
442830,278082,143,148173,92328,130,1807,846,0,0.857182,199,187,0,17,95,0,115,128,0,886,608,0,5.94422
402477,242427,141,176376,105781,136,3898,1928,55,2.85755,309,195,0,73,85,0,143,130,0,1363,969,0,5.94838
240145,144982,126,170052,101948,125,193,186,0,0.857912,108,97,0,6,60,0,4,55,0,40,65,0,5.95255
327195,206747,135,130487,86674,124,1666,820,0,2.85828,313,222,0,56,91,0,31,95,0,1452,932,0,5.95567
437414,269451,150,197928,121992,134,18577,9230,80,1.85882,596,444,0,56,65,0,448,220,0,2827,1661,35,5.96815
243660,165293,135,168543,110882,123,3330,2161,41,0.860102,316,341,0,85,63,0,387,257,0,2158,1430,27,5.99519
467963,222835,138,273841,143520,137,8532,4475,68,0.860832,393,361,0,10,98,0,256,184,0,1927,1207,21,5.99935
148324,116559,77,161043,112070,106,9382,5612,63,0.861562,335,232,0,52,85,0,352,179,0,1188,892,0,6.00663
304367,200518,121,136067,96324,119,2613,1410,33,2.86193,228,203,0,36,69,0,215,174,0,1552,1027,7,6.00767
268317,199824,116,83642,59385,116,4742,2967,47,0.862292,214,161,0,35,61,0,53,67,0,144,133,0,6.00871
176783,139102,126,115242,92429,126,458,154,0,1.86247,285,389,0,28,55,0,-12,101,0,-49,26,0,6.00871
200305,138643,128,129807,52794,124,274,229,0,1.8632,153,108,0,74,90,0,98,89,0,-29,77,0,6.01599
141627,109447,125,135157,106307,109,1210,929,0,-0.13643,95,92,0,81,102,0,70,60,0,212,108,0,6.02223
147335,105731,122,240682,156884,112,7346,3981,65,0.863752,213,245,0,16,61,0,156,70,0,221,164,0,6.02639
236347,174421,118,76674,54256,115,574,474,0,1.86393,187,178,0,-14,60,0,231,97,0,842,617,0,6.02743
233080,161486,120,155217,102873,122,2284,1304,28,2.86412,232,274,0,40,99,0,66,64,0,1090,725,0,6.02951
275566,207815,125,108615,79217,115,1048,788,0,2.86558,297,262,0,-18,92,0,122,116,0,627,515,0,6.04927
405724,269414,132,181603,93821,132,3899,1909,47,-0.13424,243,266,0,-65,57,0,243,231,0,1554,1134,14,6.05032
480344,292565,134,134631,81289,128,7065,3612,64,2.86631,209,288,0,46,103,0,182,145,0,1583,975,0,6.06176
325110,175976,140,92449,57624,128,266,161,0,2.8685,56,60,0,99,107,0,47,75,0,310,196,0,6.10128
157254,123853,125,204725,153769,115,9039,7073,52,0.868863,108,116,0,70,169,0,33,53,0,50,67,0,6.10232
143159,99488,120,154514,97080,118,1505,890,0,-0.13059,152,145,0,-23,73,0,102,75,0,814,557,0,6.1096
354329,231828,144,189202,134180,125,724,387,0,-0.129859,74,115,0,117,91,0,77,72,0,459,407,0,6.12
507241,279296,148,277254,149049,150,3838,1961,44,0.871053,387,332,0,-59,64,0,129,111,0,1095,689,0,6.12936
141525,115766,102,206596,169892,110,9336,7855,57,1.87197,102,160,0,47,72,0,-20,79,0,206,127,0,6.13872
130629,97462,108,174084,112148,112,992,647,0,2.87215,190,145,0,43,120,0,121,124,0,829,537,0,6.13872
134481,80196,118,137890,88325,117,2064,1146,17,-0.127669,96,150,0,-29,65,0,112,72,0,865,514,0,6.13976
373525,248219,133,120461,79034,126,4479,2722,49,2.87288,363,251,0,16,150,0,209,208,0,1390,1006,3,6.15017
309247,194071,128,158549,103942,124,497,283,0,0.873243,169,100,0,83,131,0,9,47,0,128,167,0,6.16369
322571,181893,148,241722,140546,132,88,71,0,1.87343,137,146,0,68,57,0,65,94,0,499,408,0,6.16369
528533,276990,145,390825,221542,149,1733,972,0,1.87562,735,635,0,93,89,0,408,257,0,2234,1734,26,6.17929
547955,290013,155,248745,140146,140,1938,924,0,2.8758,349,336,0,60,122,0,213,151,0,1615,919,0,6.17929
314636,212712,123,111087,76349,120,112,115,0,-0.124019,94,159,0,-61,42,0,-58,53,0,298,327,0,6.18033
309850,129131,159,224895,97544,148,2143,888,0,0.876164,210,140,0,167,93,0,113,91,0,680,336,0,6.18033
299944,215041,128,108960,76316,118,3253,2111,41,1.87635,451,358,0,-26,55,0,126,145,0,783,675,0,6.18137
202048,129076,119,295303,202923,123,4289,2815,44,2.87653,650,514,0,184,140,0,144,102,0,122,103,0,6.18137
220490,169953,109,147880,116555,111,-50,96,0,0.876894,106,106,0,-110,61,0,97,40,0,267,211,0,6.18345
425374,262591,130,222384,129145,134,5647,2701,59,-0.122559,295,288,0,30,77,0,313,144,0,1077,705,0,6.18657
213754,153174,120,99468,71914,112,1177,838,0,1.87781,180,163,0,15,89,0,177,137,0,558,447,0,6.19593
398027,266493,127,153718,97106,125,4032,2353,47,2.87872,264,281,0,-78,47,0,230,133,0,998,583,0,6.20737
298156,214219,130,115361,73310,117,3950,2346,46,1.87927,268,201,0,7,59,0,43,71,0,960,742,0,6.22401
288957,205514,132,102803,73098,120,497,287,0,2.87945,26,87,0,121,104,0,40,85,0,156,84,0,6.22505
322344,211328,127,156853,102719,124,4841,2639,54,0.879814,363,270,0,33,119,0,279,195,0,1656,1075,15,6.22609
226859,165938,112,123191,94183,111,8590,5624,55,-0.119639,212,182,0,45,82,0,323,240,0,1406,1020,6,6.23441
463848,271950,135,259409,149791,133,42418,20316,126,-0.118909,1689,1216,25,54,94,0,1032,597,0,7329,4361,60,6.24274
360003,231385,131,185144,131280,125,6972,5019,52,1.88146,379,415,0,-1,75,0,236,185,0,1623,1046,11,6.24794
324335,223391,136,157393,108207,122,788,513,0,2.88164,133,121,0,20,68,0,77,92,0,399,244,0,6.25418
306457,199029,144,190181,109028,144,362,170,0,0.882004,131,160,0,-44,23,0,1,57,0,58,100,0,6.25626
209695,145560,118,82230,60148,116,181,137,0,1.88292,29,85,0,10,98,0,29,119,0,138,143,0,6.26874
335148,232404,142,204275,117260,130,1464,982,0,2.8831,171,152,0,59,70,0,27,71,0,206,250,0,6.26978
424419,261619,132,164878,108227,130,3108,1812,39,0.884924,241,260,0,-58,66,0,294,162,0,1494,1046,9,6.29162
261825,181309,137,106159,74603,116,1610,1156,15,2.88529,151,96,0,21,61,0,33,90,0,368,366,0,6.29266
283019,177701,124,296167,199177,131,884,491,0,0.885654,-12,100,0,193,99,0,26,76,0,32,69,0,6.29578
352054,228515,144,205262,135563,124,97,173,0,-0.113798,313,316,0,-92,57,0,173,108,0,1228,846,0,6.3041
275728,179144,122,142702,92355,125,4547,2576,49,1.88657,322,225,0,11,40,0,44,99,0,1148,753,0,6.30722
423971,245147,134,196489,116705,136,6305,3638,58,0.887114,305,249,0,-64,55,0,206,181,0,1587,1040,10,6.31034
274794,194240,121,153079,95103,129,2268,1268,29,0.887845,246,199,0,31,76,0,45,56,0,734,543,0,6.32178
391991,212470,176,307617,130606,168,3209,1592,41,0.888575,136,114,0,-121,62,0,58,78,0,163,111,0,6.33635
451688,254923,140,129448,82143,129,927,502,0,-0.110878,237,207,0,18,110,0,91,139,0,703,438,0,6.34155
228837,144853,124,95905,70174,112,3593,2223,42,1.88949,506,484,0,59,68,0,426,282,0,3103,2179,37,6.34259
347460,223730,131,133569,87742,135,1622,925,0,1.89095,264,197,0,-7,72,0,129,113,0,861,681,0,6.36859
241632,186072,118,286521,211181,118,340,188,0,-0.108688,232,344,0,46,60,0,118,67,0,36,79,0,6.37067
408947,236543,150,159681,93653,138,1810,898,0,1.89314,269,151,0,-22,51,0,253,108,0,929,679,0,6.38627
373718,232797,135,178028,104239,129,1380,674,0,-0.106498,84,151,0,-14,63,0,71,100,0,663,477,0,6.39251
313373,163538,136,316023,205766,140,493,212,0,0.893685,341,293,0,221,200,0,-33,50,0,118,94,0,6.39771
235223,151057,133,313366,192652,127,1960,1054,9,0.894415,131,174,0,-95,69,0,-51,34,0,57,61,0,6.39979
492364,251620,160,299633,156903,148,2784,1284,36,1.89606,405,277,0,-19,103,0,126,115,0,1505,894,0,6.41643
329393,200679,147,126892,80692,127,325,163,0,2.89624,145,158,0,121,95,0,38,71,0,115,158,0,6.41643
478684,280415,134,194732,105927,133,-125,81,0,1.89679,39,93,0,-21,64,0,31,73,0,16,60,0,6.42788
391794,235619,140,254365,159216,132,22358,10831,83,2.89697,913,719,0,108,93,0,527,338,0,3408,2068,41,6.42788
323511,217843,129,179712,121767,126,11171,6596,64,-0.102847,508,467,0,118,102,0,314,254,0,2079,1563,26,6.42788
343079,182072,158,372879,155687,146,99,96,0,1.89971,265,189,0,46,43,0,-23,40,0,8,81,0,6.47052
596246,324655,156,210859,110184,143,10392,5865,69,-0.099927,419,429,0,87,57,0,256,196,0,1983,1101,17,6.47676
255623,155015,143,85509,59279,121,230,121,0,0.900256,97,106,0,-5,90,0,132,118,0,793,597,0,6.47884
652786,367742,149,473697,243096,151,8330,3854,71,1.90044,723,573,0,17,95,0,291,216,0,2689,1401,34,6.47988
208201,142559,128,53034,39836,110,245,180,0,-0.0991969,51,117,0,-52,79,0,26,46,0,434,186,0,6.48092
206954,128687,118,242461,171629,125,1543,1193,16,1.90117,553,399,0,-9,103,0,413,278,0,2258,1692,29,6.48508
127224,83585,127,159712,97009,127,588,307,0,0.903176,-34,60,0,-24,65,0,27,73,0,61,64,0,6.4986
174235,116864,113,293239,206225,124,682,646,0,1.90409,513,400,0,10,60,0,91,72,0,64,78,0,6.52252
152689,103401,123,186177,120119,117,1019,641,0,-0.0955466,224,224,0,-63,76,0,166,98,0,469,320,0,6.53501
219634,177546,116,165310,123957,116,727,437,0,1.90555,209,338,0,110,108,0,5,76,0,-26,59,0,6.54957
343072,227199,144,126625,81025,130,157,181,0,2.90573,40,79,0,-29,44,0,-22,63,0,-110,9,0,6.55373
393378,252249,147,206482,119109,135,5312,3142,54,1.90701,418,294,0,-22,70,0,94,87,0,1154,735,0,6.57661
141754,113090,124,119651,87904,107,9,38,0,2.90719,109,82,0,55,64,0,75,94,0,60,68,0,6.57661
227360,159627,116,117775,80210,128,672,377,0,1.90774,199,223,0,-27,102,0,157,95,0,534,423,0,6.58493
192750,150967,122,119174,88259,116,101,84,0,0.908286,81,122,0,75,94,0,-15,38,0,383,380,0,6.59117
159132,140064,102,190714,172875,106,210,164,0,0.909016,328,352,0,165,97,0,-3,63,0,47,45,0,6.60469
316333,198275,134,145469,90925,127,2384,1375,25,1.90993,184,154,0,19,76,0,25,74,0,648,384,0,6.62758
338376,190020,129,375442,229681,138,2980,1385,44,-0.0897062,540,447,0,17,104,0,392,222,0,1873,1159,19,6.6463
247663,179191,117,272642,196996,130,869,715,0,0.910476,242,283,0,126,106,0,-44,59,0,138,138,0,6.6515
154428,107852,126,157404,87012,120,454,253,0,-0.0889761,94,142,0,24,77,0,-19,63,0,8,37,0,6.65878
288353,188476,138,164598,113624,120,322,213,0,0.911936,28,118,0,-92,80,0,41,85,0,40,93,0,6.67438
226021,160828,113,169048,122125,115,1480,910,0,1.91212,194,194,0,49,81,0,-27,94,0,774,501,0,6.6827
184245,109632,137,131344,95501,121,327,205,0,-0.087516,147,142,0,29,74,0,134,65,0,221,146,0,6.6931
406308,237716,131,169156,107497,125,4362,2177,53,2.91303,219,159,0,107,121,0,95,127,0,1266,839,0,6.69726
336930,230154,134,123787,80146,125,1192,746,0,-0.0845957,289,171,0,43,109,0,187,134,0,875,652,0,6.73263
